8811250	1243	62	40	1	0
8810875	1243	62	40	1	0
7275291	1243	62	40	1	0
7091884	1243	62	40	1	0
11151438	1243	62	40	1	0
10088045	1243	62	40	1	0
7905566	1243	62	40	1	0
8757809	1243	62	40	1	0
12076838	1243	62	40	1	0
10397503	1243	62	40	1	0
11684177	1243	62	40	1	0
10401244	1243	62	40	1	0
10693675	1243	62	40	1	0
9700572	1243	62	40	1	0
11697066	1243	62	40	1	0
10407369	1243	62	40	1	0
7197600	1243	62	40	1	0
7829761	1243	62	40	1	0
8696859	1243	62	40	1	0
7606634	1243	62	40	1	0
11155554	1243	62	40	1	0
7365408	1243	62	40	1	0
10418936	1243	62	40	1	0
7282350	1243	62	40	1	0
6880649	1243	62	40	1	0
10429862	1243	62	40	1	0
7308888	1243	62	40	1	0
10433075	1243	62	40	1	0
11739964	1243	62	40	1	0
11158049	1243	62	40	1	0
8618473	1243	62	40	1	0
11744903	1243	62	40	1	0
11040075	1243	62	40	1	0
8598144	1243	62	40	1	0
10442900	1243	62	40	1	0
7627423	1243	62	40	1	0
10445014	1243	62	40	1	0
10446124	1243	62	40	1	0
8579934	1243	62	40	1	0
8566922	1243	62	40	1	0
11769530	1243	62	40	1	0
11770239	1243	62	40	1	0
11773752	1243	62	40	1	0
8557196	1243	62	40	1	0
10810633	1243	62	40	1	0
8548626	1243	62	40	1	0
10460921	1243	62	40	1	0
11063632	1243	62	40	1	0
8151678	1243	62	40	1	0
10464130	1243	62	40	1	0
8532475	1243	62	40	1	0
11787781	1243	62	40	1	0
8516879	1243	62	40	1	0
8512605	1243	62	40	1	0
7976082	1243	62	40	1	0
10633860	1243	62	40	1	0
8502530	1243	62	40	1	0
10590416	1243	62	40	1	0
12042486	1243	62	40	1	0
10701117	1243	62	40	0	1
7651415	1243	62	40	1	0
12106704	1243	62	40	1	0
8482168	1243	62	40	1	0
11813170	1243	62	40	1	0
8476344	1243	62	40	1	0
6859389	1243	62	40	1	0
10630274	1243	62	40	1	0
8465961	1243	62	40	1	0
12036467	1243	62	40	1	0
11832008	1243	62	40	1	0
8443969	1243	62	40	1	0
6855888	1243	62	40	1	0
12035047	1243	62	40	1	0
8042685	1243	62	40	1	0
11845206	1243	62	40	1	0
22532071	1243	62	40	1	0
23405113	1243	62	40	1	0
23582803	1243	62	40	1	0
21591146	1243	62	40	1	0
15697549	1243	62	40	1	0
18425974	1243	62	40	1	0
15696695	1243	62	40	1	0
20503072	1243	62	40	1	0
20141646	1243	62	40	1	0
13706824	1243	62	40	1	0
18303761	1243	62	40	1	0
18303254	1243	62	40	1	0
21389292	1243	62	40	1	0
13712917	1243	62	40	1	0
21251244	1243	62	40	1	0
23004050	1243	62	40	1	0
18292315	1243	62	40	1	0
20959266	1243	62	40	1	0
13720155	1243	62	40	1	0
8638476	1243	62	40	1	0
15689244	1243	62	40	1	0
23114600	1243	62	40	1	0
21208985	1243	62	40	1	0
18271492	1243	62	40	1	0
18266051	1243	62	40	1	0
7946610	1243	62	40	1	0
21432036	1243	62	40	1	0
18260886	1243	62	40	1	0
13748241	1243	62	40	1	0
22528295	1243	62	40	1	0
21473808	1243	62	40	1	0
22040382	1243	62	40	1	0
18409702	1243	62	40	1	0
18439959	1243	62	40	1	0
